Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
S5065,17,38.7,51.2,66.3,2.0,0
S5066,15,65.5,81.4,58.5,1.1,1
S5067,15,63.7,78.5,80.5,3.8,1
S5068,18,51.0,66.9,66.8,1.7,1
S5069,18,68.6,41.5,54.5,4.2,0
S5070,15,35.0,48.6,76.0,6.0,0
S5071,15,74.9,75.6,49.8,3.2,1
S5072,15,46.8,50.1,80.4,2.1,0
S5073,15,45.2,73.7,76.9,5.1,0
S5074,16,58.3,64.6,81.7,6.7,1
S5075,15,66.5,58.7,63.1,1.6,1
S5076,18,62.5,48.2,59.0,6.6,0
S5077,17,48.9,56.7,66.0,6.6,1
S5078,16,52.4,60.7,64.0,6.9,0
S5079,15,43.0,72.5,57.2,7.4,0
S5080,17,56.6,45.6,58.4,9.4,0
S5081,16,76.1,54.3,60.6,4.3,1
S5082,17,59.9,58.6,51.0,5.2,0
S5083,15,72.9,67.3,73.1,4.2,1
S5084,15,81.8,45.3,64.4,5.0,1
S5085,18,51.2,39.6,61.3,8.1,0
S5086,15,57.2,67.4,51.7,2.3,1
S5087,15,92.6,36.7,51.1,3.3,1
S5088,16,81.7,76.0,88.2,7.8,1
S5089,18,34.9,55.8,57.5,7.0,1
S5090,16,65.8,36.3,72.3,4.3,1
S5091,17,60.0,51.3,67.0,6.7,0
S5092,15,72.4,63.3,31.7,5.7,0
S5093,17,48.8,50.5,86.5,8.0,1
S5094,16,47.4,58.3,73.2,5.1,0
S5095,15,49.9,68.4,55.8,7.1,0
S5096,15,51.4,55.2,64.7,10.3,0
S5097,16,72.2,44.9,51.2,6.2,0
S5098,16,42.3,53.8,86.9,5.1,0
S5099,16,50.7,77.8,54.1,6.4,0
S5100,16,33.2,81.6,58.7,4.3,1
S5101,16,75.1,29.7,56.2,9.8,1
S5102,15,79.1,73.3,66.0,5.4,1
S5103,16,55.1,61.5,81.4,4.5,1
S5104,15,55.5,70.9,86.5,3.3,1
S5105,15,66.8,50.3,60.2,7.2,1
S5106,16,82.1,33.2,69.5,6.7,1
S5107,16,66.1,66.2,66.0,4.0,1
S5108,18,49.5,44.8,53.2,6.2,0
S5109,15,35.7,38.6,94.1,2.0,0
S5110,16,43.3,39.5,81.4,5.4,1
S5111,16,61.1,66.4,67.3,5.9,1
S5112,16,50.2,60.0,84.0,8.4,1
S5113,18,62.9,69.0,79.5,3.5,1
S5114,18,51.7,67.4,66.0,2.4,1
S5115,17,44.1,52.1,68.9,3.2,0
S5116,15,42.3,57.0,83.1,2.3,0
S5117,17,83.4,50.8,53.6,7.7,1
S5118,16,73.3,55.1,85.1,8.1,1
S5119,18,86.0,44.5,62.3,5.6,1
S5120,18,68.1,63.5,83.3,7.4,0
S5121,17,53.6,73.1,64.9,5.3,0
S5122,18,79.9,46.6,69.1,4.8,1
S5123,16,59.5,75.9,64.6,4.3,1
S5124,18,63.3,59.6,58.6,4.4,1
S5125,17,59.4,61.4,61.8,1.9,1
S5126,16,15.8,34.2,81.5,5.5,0
S5127,17,84.1,32.7,37.2,4.9,1
S5128,18,67.4,60.0,50.1,6.5,0
S5129,17,64.9,69.1,56.3,5.2,1
S5130,17,59.1,48.6,52.1,4.7,0
S5131,15,62.5,81.4,83.1,3.3,1
S5132,18,51.0,68.3,80.1,5.1,1
S5133,18,69.2,45.3,72.1,6.5,1
S5134,17,40.4,58.4,57.3,2.7,1
S5135,15,62.8,92.7,81.0,5.2,1
S5136,18,68.4,40.6,45.9,5.5,1
S5137,16,57.0,65.4,90.7,3.6,1
S5138,17,65.6,53.5,56.8,3.8,1
S5139,18,45.1,67.9,61.9,5.5,1
S5140,16,45.5,75.7,59.8,2.7,0
S5141,18,63.6,52.6,52.1,5.7,0
S5142,16,70.2,73.7,88.1,3.2,1
S5143,17,31.9,89.1,74.5,7.1,0
S5144,18,67.8,58.9,79.6,9.7,1
S5145,18,51.9,69.0,50.3,3.3,1
S5146,15,57.1,49.7,67.2,6.1,0
S5147,17,39.9,58.3,71.3,3.5,1
S5148,16,47.2,55.5,68.2,7.1,1
S5149,18,74.5,69.2,51.1,2.5,1
S5150,18,60.5,74.9,77.9,6.0,1
S5151,16,54.3,56.5,66.5,3.3,1
S5152,17,58.3,79.5,53.5,4.6,1
S5153,15,67.3,79.4,42.7,2.9,1
S5154,15,66.6,69.9,72.3,6.6,1
S5155,18,58.9,50.8,94.4,3.3,1
S5156,16,76.4,49.4,52.8,6.1,0
S5157,18,74.6,46.6,67.0,4.3,1
S5158,16,66.2,71.3,78.3,4.8,1
S5159,15,60.8,41.0,49.8,5.3,0
S5160,17,69.9,67.5,59.2,3.5,1
S5161,16,64.7,42.9,54.7,5.4,1
S5162,15,75.9,69.5,76.8,8.1,1
S5163,18,73.5,58.2,80.9,3.4,1
S5164,16,44.7,76.7,66.9,7.3,1
S5165,17,43.7,74.0,54.9,8.0,1
S5166,18,49.5,78.1,59.7,3.4,1
S5167,18,74.6,78.5,57.4,2.1,1
S5168,15,36.4,60.0,53.3,5.6,1
S5169,16,65.9,41.8,63.8,3.9,1
S5170,18,65.4,43.3,71.9,8.7,0
S5171,17,77.4,28.8,70.9,5.1,1
S5172,16,62.7,42.8,64.9,3.4,1
S5173,17,39.9,59.0,65.7,2.7,1
S5174,18,45.6,50.2,64.0,7.2,0
S5175,17,42.3,55.5,49.4,3.9,1
S5176,15,51.9,64.9,66.9,5.1,1
S5177,17,57.3,53.7,58.0,6.9,1
S5178,16,42.5,42.3,48.8,4.0,0
S5179,17,82.1,57.3,69.4,4.9,1
S5180,17,40.1,45.4,57.7,5.0,1
S5181,15,80.2,54.2,67.7,6.4,1
S5182,17,77.8,76.8,75.2,6.2,1
S5183,17,73.5,54.2,53.6,4.6,1
S5184,18,49.6,82.8,66.1,5.1,1
S5185,18,65.1,78.0,43.3,4.3,0
S5186,16,40.8,49.9,83.4,2.0,1
S5187,18,73.7,42.4,48.7,5.5,1
S5188,18,58.9,57.3,58.8,8.8,1
S5189,18,53.9,74.1,81.1,3.2,0
S5190,18,41.6,51.1,62.2,3.5,1
S5191,15,22.8,70.7,50.6,3.3,0
S5192,18,44.4,74.9,73.6,6.4,0
S5193,15,76.7,47.2,73.3,5.9,0
S5194,15,54.0,48.5,57.4,4.7,0
S5195,18,57.5,68.0,58.7,3.2,1
S5196,17,69.8,60.1,59.8,5.2,1
S5197,15,87.1,48.4,62.5,1.9,1
S5198,17,79.9,53.1,42.3,5.3,1
S5199,17,45.4,57.0,62.8,6.7,0
S5200,18,30.9,36.1,86.4,2.5,0
S5201,16,95.4,68.7,54.2,1.9,1
S5202,18,94.0,51.3,58.0,8.2,1
S5203,16,62.8,19.0,50.8,3.8,0
S5204,16,40.9,57.7,72.3,7.3,0
S5205,18,74.4,47.6,79.4,4.7,1
S5206,18,58.4,81.6,79.2,4.7,1
S5207,16,58.3,49.8,50.0,5.9,1
S5208,18,73.4,42.6,71.0,3.2,1
S5209,16,65.0,65.1,82.2,5.3,1
S5210,17,42.2,48.8,71.1,4.2,1
S5211,18,55.1,47.1,70.7,2.4,1
S5212,17,69.9,65.1,59.3,5.7,1
S5213,15,67.7,43.4,67.6,4.5,1
S5214,17,63.9,37.6,79.8,4.7,1
S5215,17,74.0,82.2,68.9,2.6,1
S5216,16,54.6,66.1,50.0,8.2,1
S5217,17,62.7,54.3,59.5,6.8,1
S5218,18,9.4,58.0,79.5,6.9,1
S5219,16,53.3,65.1,68.9,4.4,0
S5220,15,71.5,71.6,66.4,1.5,1
S5221,18,54.1,47.4,58.4,8.9,1
S5222,15,53.0,63.1,79.3,4.9,1
S5223,17,44.4,50.9,84.9,3.5,1
S5224,18,75.1,55.4,80.2,5.8,1
S5225,18,68.2,60.2,82.3,7.3,1
S5226,15,72.4,57.9,60.7,5.0,0
S5227,18,34.1,68.3,59.0,7.6,0
S5228,18,57.6,64.8,63.1,7.2,1
S5229,18,55.8,36.9,65.5,2.8,1
S5230,17,55.8,39.0,82.2,3.7,1
S5231,15,50.8,52.8,79.0,6.9,1
S5232,18,54.8,83.6,71.5,0.0,1
S5233,16,72.7,46.1,47.8,4.7,1
S5234,16,31.3,55.1,44.7,2.1,1
S5235,16,86.7,50.5,67.9,4.0,1
S5236,16,67.3,50.2,75.6,4.4,1
S5237,17,59.4,60.5,64.0,4.3,0
S5238,18,73.6,77.6,88.0,3.9,1
S5239,15,38.2,64.4,52.0,2.8,1
S5240,18,50.0,46.8,50.5,9.6,0
S5241,17,58.2,96.5,57.0,8.7,1
S5242,16,80.5,59.1,56.6,2.7,1
S5243,17,59.3,49.9,71.3,8.2,1
S5244,18,66.8,77.8,59.9,4.2,1
S5245,15,51.2,51.4,46.4,5.3,1
S5246,17,67.3,81.3,75.7,4.9,1
S5247,15,85.2,45.8,43.9,3.7,1
S5248,17,74.9,78.0,52.1,7.0,1
S5249,15,58.8,60.8,45.5,5.3,1
S5250,15,70.1,76.1,67.5,4.0,0
S5251,16,68.7,84.6,67.2,2.4,1
S5252,15,67.6,42.1,88.0,3.2,1
S5253,16,76.7,75.9,76.0,1.7,1
S5254,18,76.6,38.3,82.3,5.0,1
S5255,18,58.1,43.3,68.5,2.6,0
S5256,16,69.6,46.8,53.3,4.5,0
S5257,16,54.3,65.1,66.5,7.7,1
S5258,17,46.2,58.5,72.1,7.4,0
S5259,17,56.0,55.7,73.4,4.9,1
S5260,17,58.9,60.0,59.3,4.8,1
S5261,18,35.1,66.3,70.9,8.8,0
S5262,17,72.9,67.4,53.8,6.0,1
S5263,15,18.5,73.3,52.5,4.3,0
S5264,15,100.0,83.5,51.6,2.1,1
S5265,17,82.5,57.7,65.3,5.8,0
S5266,15,56.1,50.7,50.9,6.7,1
S5267,18,60.1,66.6,59.9,3.7,0
S5268,15,64.5,42.0,75.8,5.6,1
S5269,18,51.2,48.5,52.7,4.3,1
S5270,16,62.9,72.0,58.9,4.6,1
S5271,16,57.8,56.3,65.9,0.0,1
S5272,16,58.6,41.1,68.0,4.6,1
S5273,16,62.7,37.1,59.0,6.9,0
S5274,15,40.3,58.7,74.4,3.7,1
S5275,17,60.6,74.0,72.1,5.1,1
S5276,15,62.5,73.8,78.7,3.5,0
S5277,18,61.9,59.6,64.0,5.7,1
S5278,15,56.8,86.1,58.8,4.6,1
S5279,15,77.1,56.5,56.8,3.1,1
S5280,18,54.7,56.1,68.7,7.7,1
S5281,16,63.4,22.1,60.5,6.9,0
S5282,16,79.5,51.7,58.2,3.8,1
S5283,16,58.8,69.9,59.6,6.0,1
S5284,17,63.2,79.9,56.8,6.1,1
S5285,18,58.6,46.4,67.4,6.3,1
S5286,18,78.6,64.5,48.0,1.6,1
S5287,15,56.1,72.7,68.6,7.0,1
S5288,17,79.3,58.2,73.1,3.9,1
S5289,16,58.4,26.0,58.0,4.3,0
S5290,17,47.1,61.5,88.1,10.3,1
S5291,18,70.2,68.7,65.2,5.6,1
S5292,18,55.4,44.7,46.3,4.2,0
S5293,15,69.3,54.4,61.6,0.6,1
S5294,15,19.1,41.8,65.8,7.8,0
S5295,18,60.1,22.0,70.4,2.3,1
S5296,16,53.1,72.4,61.9,3.0,1
S5297,16,44.1,57.9,52.9,4.3,1
S5298,17,51.7,80.4,51.9,7.8,1
S5299,18,51.4,70.0,57.2,6.5,0
S5300,18,59.3,53.0,58.3,4.7,1
S5301,16,39.5,56.8,51.4,5.6,0
S5302,16,64.7,65.9,56.2,3.8,1
S5303,18,80.5,71.5,72.9,5.3,1
S5304,15,64.2,62.5,84.8,5.1,1
S5305,18,72.1,73.5,74.1,6.9,1
S5306,18,76.4,53.8,80.7,6.9,1
S5307,16,78.5,44.0,76.7,6.0,1
S5308,16,88.1,57.1,75.0,4.3,1
S5309,15,52.5,60.9,60.9,6.5,1
S5310,15,49.2,41.2,66.7,4.8,1
S5311,17,71.8,39.3,60.0,2.8,0
S5312,18,70.6,64.3,62.4,4.2,0
S5313,16,71.6,52.3,65.8,5.2,1
S5314,15,88.3,55.7,73.6,6.8,0
S5315,17,60.2,53.0,70.1,4.6,1
S5316,17,66.4,79.3,63.1,2.6,1
S5317,16,45.3,75.7,65.7,5.1,0
S5318,16,92.0,40.7,70.2,5.2,0
S5319,17,55.0,50.5,73.0,5.4,1
S5320,15,55.4,69.9,46.8,6.8,1
S5321,17,54.8,66.4,52.1,7.0,1
S5322,18,50.3,57.4,78.3,3.8,1
S5323,18,49.1,42.1,64.3,3.8,0
S5324,16,52.1,48.4,59.9,2.9,1
S5325,15,39.5,50.8,61.8,6.4,1
S5326,15,48.2,61.9,61.8,7.9,1
S5327,18,89.2,81.9,71.7,4.4,1
S5328,17,71.0,48.4,51.7,4.5,1
S5329,16,73.9,43.6,65.3,7.9,0
S5330,17,77.7,56.5,68.0,6.0,0
S5331,17,87.5,72.4,69.8,5.9,1
S5332,17,33.4,37.7,67.7,2.6,0
S5333,15,41.6,78.4,71.2,6.4,1
S5334,18,47.9,55.6,58.1,3.1,1
S5335,15,53.0,47.7,53.7,2.7,1
S5336,18,55.5,35.6,94.5,4.3,1
S5337,16,53.3,67.9,61.4,3.8,1
S5338,16,63.3,55.6,62.8,4.6,1
S5339,17,60.5,60.4,73.1,2.1,1
S5340,18,49.2,45.4,84.2,6.9,1
S5341,18,27.4,53.5,58.5,7.3,1
S5342,18,45.1,51.2,53.0,1.1,1
S5343,17,51.8,56.6,50.1,7.0,1
S5344,17,56.3,48.6,84.1,3.4,1
S5345,16,43.1,36.5,52.5,6.7,1
S5346,15,52.6,96.2,64.7,4.9,1
S5347,18,43.0,38.9,53.3,5.1,1
S5348,18,58.1,60.5,47.6,4.6,1
S5349,15,43.9,33.2,61.5,7.4,1
S5350,18,47.3,30.0,53.7,2.5,0
S5351,17,40.4,59.4,56.7,6.2,0
S5352,17,57.7,60.4,89.1,7.2,1
S5353,18,47.0,75.7,70.1,6.4,1
S5354,17,73.6,63.6,76.2,9.6,1
S5355,17,66.1,55.9,74.9,3.9,0
S5356,18,59.0,44.7,63.8,6.9,1
S5357,16,48.0,79.0,59.7,4.8,1
S5358,15,65.7,71.0,68.0,7.5,0
S5359,17,70.4,40.6,67.0,5.0,1
S5360,16,62.1,58.5,58.2,4.2,1
S5361,17,84.1,60.0,66.6,7.6,1
S5362,17,66.9,53.2,56.5,4.0,1
S5363,15,73.7,68.8,62.9,2.2,1
S5364,17,62.0,69.6,61.0,4.0,1
S5365,15,70.1,55.3,49.8,6.2,0
S5366,15,48.0,54.1,36.8,7.8,1
S5367,15,53.1,79.0,53.7,5.2,0
S5368,16,65.2,71.1,86.6,7.6,1
S5369,18,65.1,59.0,61.3,2.3,1
S5370,16,67.6,35.2,74.3,4.1,1
S5371,18,76.5,62.8,39.5,4.4,1
S5372,18,38.6,67.8,52.9,4.8,1
S5373,15,45.4,19.4,48.7,5.2,1
S5374,17,63.4,61.5,62.6,6.4,1
S5375,15,49.1,52.2,94.1,4.1,1
S5376,17,100.0,54.9,70.5,5.3,1
S5377,18,67.7,45.3,85.3,4.9,1
S5378,15,58.8,55.9,61.9,3.1,0
S5379,17,52.3,77.5,81.4,4.8,1
S5380,16,52.8,51.8,89.9,4.7,1
S5381,17,60.5,71.5,63.7,4.7,1
S5382,15,61.7,46.7,58.5,5.1,1
S5383,16,53.1,68.6,49.2,5.2,1
S5384,17,55.9,58.0,61.3,4.1,0
S5385,17,80.2,62.9,66.0,7.5,1
S5386,17,80.8,58.1,89.4,2.7,1
S5387,17,63.8,67.0,49.5,3.6,1
S5388,17,39.9,22.1,65.7,10.6,0
S5389,16,68.1,38.1,43.2,2.9,0
S5390,18,83.3,63.8,59.9,2.3,1
S5391,16,80.5,29.4,68.7,6.5,1
S5392,16,71.0,50.6,71.2,0.8,1
S5393,16,81.3,57.2,72.1,4.5,1
S5394,18,60.8,46.4,69.8,9.3,0
S5395,15,69.4,48.3,72.0,1.9,1
S5396,18,49.8,61.8,65.5,1.0,1
S5397,16,64.4,72.1,52.4,2.0,1
S5398,17,79.9,44.6,42.8,6.8,1
S5399,17,51.2,49.9,58.4,7.2,0
S5400,16,47.1,47.8,63.4,4.0,1
S5401,17,61.5,24.1,80.0,6.4,0
S5402,16,56.6,60.0,63.8,7.8,0
S5403,17,69.7,71.1,62.6,8.6,1
S5404,18,53.2,72.2,69.6,4.5,1
S5405,15,85.8,45.8,61.8,0.4,1
S5406,15,40.7,40.5,74.7,3.4,1
S5407,18,78.8,58.3,88.8,4.1,1
S5408,18,48.5,69.6,91.3,4.5,1
S5409,16,33.1,60.2,66.2,4.6,1
S5410,16,63.6,62.1,69.0,7.2,1
S5411,16,56.2,74.0,83.9,7.5,1
S5412,17,43.4,47.7,63.2,4.7,1
S5413,16,34.8,54.9,73.2,7.2,1
S5414,18,59.9,80.9,51.4,5.7,0
S5415,15,74.6,55.2,61.3,5.1,1
S5416,17,68.8,40.3,78.9,6.8,1
S5417,16,60.9,48.6,56.4,5.1,1
S5418,17,67.2,44.9,63.5,9.1,0
S5419,17,59.6,63.0,46.1,2.1,0
S5420,16,38.6,45.5,89.1,4.0,1
S5421,17,38.7,61.8,80.2,4.7,1
S5422,15,57.0,47.7,67.3,5.9,1
S5423,18,57.6,28.3,71.1,7.5,0
S5424,18,72.8,62.3,69.8,5.0,1
S5425,15,71.4,60.1,81.6,2.2,1
S5426,17,69.1,65.2,58.8,6.7,1
S5427,16,55.8,48.6,73.8,6.5,1
S5428,17,39.3,47.1,77.9,1.1,1
S5429,15,66.2,63.6,79.6,5.0,1
S5430,17,67.9,79.3,37.9,1.8,1
S5431,18,24.2,58.2,57.8,3.7,1
S5432,17,47.5,63.9,52.8,3.2,0
S5433,15,49.6,53.5,66.8,6.6,1
S5434,18,61.8,36.4,40.8,5.2,0
S5435,17,47.9,71.5,40.5,2.4,1
S5436,17,59.4,70.7,91.0,6.8,1
S5437,18,56.8,68.0,72.4,2.1,1
S5438,16,57.6,55.5,66.5,5.7,1
S5439,18,49.3,66.4,69.4,3.4,1
S5440,16,50.4,70.5,66.8,4.3,0
S5441,15,43.8,80.7,77.0,6.0,1
S5442,15,65.7,71.8,57.4,6.0,0
S5443,18,68.6,58.9,67.2,7.7,0
S5444,18,48.4,39.7,67.7,4.8,1
S5445,15,82.8,60.2,52.4,5.6,0
S5446,16,55.3,61.6,80.3,4.1,0
S5447,15,83.0,67.9,59.7,5.4,0
S5448,18,50.4,77.0,77.2,5.9,0
S5449,15,29.6,56.7,66.4,4.8,0
S5450,18,66.0,87.4,84.6,1.4,1
S5451,18,63.7,33.4,52.5,5.7,1
S5452,15,60.5,63.9,52.0,5.7,0
S5453,16,50.4,46.8,54.1,3.6,0
S5454,17,59.5,31.3,66.6,2.4,1
S5455,15,52.3,55.2,83.5,8.0,1
S5456,17,55.5,37.6,84.1,6.0,1
S5457,15,72.6,55.7,37.3,4.5,1
S5458,17,62.8,58.5,68.0,2.7,1
S5459,16,69.1,73.7,26.4,3.4,1
S5460,16,56.5,36.9,74.5,7.6,0
S5461,15,54.9,70.7,78.4,5.3,1
S5462,18,42.7,59.4,64.5,3.9,1
S5463,17,54.4,72.4,66.0,6.0,1
S5464,18,10.2,52.0,65.9,3.4,0
S5465,18,51.1,39.3,55.6,8.0,1
S5466,18,58.8,41.0,70.2,7.7,1
S5467,16,68.5,39.9,62.2,4.1,1
S5468,15,56.0,64.7,76.2,3.7,1
S5469,15,65.2,78.7,63.6,0.0,1
S5470,16,27.3,50.1,54.7,2.0,1
S5471,16,59.1,66.8,46.6,2.3,0
S5472,15,34.8,36.7,42.6,5.3,0
S5473,18,41.9,60.5,80.8,4.3,1
S5474,17,57.2,67.4,59.5,2.3,1
S5475,17,79.1,37.7,69.1,4.4,1
S5476,17,65.6,55.1,86.4,6.0,1
S5477,18,60.3,68.0,58.2,6.1,1
S5478,15,59.7,16.9,57.5,1.2,0
S5479,16,49.3,76.7,63.4,4.7,1
S5480,15,51.8,63.0,65.4,2.2,1
S5481,18,66.4,68.0,87.7,6.8,1
S5482,16,39.2,52.2,83.8,6.6,1
S5483,18,68.9,33.9,72.5,3.2,1
S5484,17,54.2,65.5,82.4,3.5,0
S5485,17,72.4,56.8,62.9,4.1,1
S5486,18,74.4,58.4,68.6,0.5,0
S5487,16,34.9,73.2,61.4,5.7,1
S5488,16,51.3,68.7,49.5,4.5,1
S5489,15,47.2,84.9,79.4,6.9,1
S5490,17,32.8,60.2,71.4,2.8,1
S5491,15,44.5,48.3,65.2,3.8,1
S5492,15,96.6,55.4,65.0,2.0,1
S5493,18,69.1,63.8,46.9,3.0,1
S5494,18,88.8,72.2,53.3,2.6,1
S5495,15,72.4,37.5,69.0,7.0,1
S5496,17,48.9,58.1,58.7,3.6,0
S5497,18,54.3,80.5,62.4,5.2,1
S5498,15,68.8,54.6,63.7,4.2,0
S5499,15,66.6,71.0,56.8,2.5,1
S5500,15,51.3,64.9,53.4,4.7,0
S5501,15,37.4,71.4,45.7,6.2,1
S5502,15,100.0,46.7,63.2,2.6,1
S5503,15,57.9,46.7,72.4,6.6,1
S5504,18,55.1,58.3,45.3,3.3,0
S5505,17,61.7,36.5,64.7,4.0,0
S5506,15,56.4,54.2,68.4,6.1,0
S5507,16,61.8,61.5,53.1,3.7,1
S5508,18,79.3,83.0,82.1,5.1,1
S5509,18,58.1,63.6,60.4,4.4,1
S5510,15,42.6,66.8,63.8,5.3,1
S5511,18,57.6,74.3,63.1,0.2,1
S5512,15,53.0,44.5,43.8,1.3,1
S5513,17,81.4,55.7,77.1,6.2,1
S5514,17,77.6,92.0,53.5,7.1,1
S5515,18,61.6,56.9,62.2,3.2,1
S5516,18,40.8,73.6,72.2,4.5,1
S5517,16,41.6,71.5,82.5,5.6,0
S5518,18,60.2,37.3,52.0,6.4,0
S5519,16,65.0,62.3,59.6,0.9,1
S5520,17,54.4,60.1,81.6,3.2,1
S5521,17,52.8,62.6,70.6,4.3,0
S5522,15,51.1,47.4,73.1,6.4,0
S5523,17,59.6,42.4,52.4,10.0,0
S5524,16,24.3,51.3,60.4,4.5,0
S5525,18,43.5,56.6,63.0,2.2,0
S5526,15,50.6,74.6,54.7,5.8,0
S5527,16,78.1,83.4,44.9,7.6,1
S5528,18,47.8,77.6,58.9,5.2,1
S5529,15,62.7,70.0,81.3,3.2,1
S5530,17,63.4,43.9,65.7,6.9,1
S5531,16,79.5,52.3,81.5,6.3,1
S5532,18,78.9,60.9,67.1,2.9,1
S5533,15,59.1,49.1,55.8,5.8,1
S5534,15,52.9,66.1,80.3,7.0,1
S5535,17,50.0,68.1,67.5,7.4,0
S5536,18,56.4,65.5,76.5,4.9,1
S5537,17,53.5,72.4,52.2,4.3,0
S5538,17,68.3,45.3,77.5,7.5,0
S5539,18,66.3,71.1,77.8,2.6,1
S5540,18,68.9,48.3,68.5,5.9,0
S5541,18,78.9,44.8,55.3,2.3,1
S5542,16,87.9,65.4,64.4,7.1,1
S5543,18,61.9,75.0,72.3,4.5,1
S5544,15,76.5,64.8,67.8,7.5,1
S5545,17,54.7,58.3,72.2,6.0,1
S5546,16,77.8,62.3,77.1,2.6,1
S5547,18,75.9,59.9,57.2,7.8,1
S5548,16,75.1,42.2,51.1,8.1,0
S5549,18,61.4,40.6,64.5,6.8,0
S5550,16,50.0,56.9,61.0,3.5,0
S5551,17,39.1,59.1,74.4,4.4,1
S5552,17,59.4,58.2,52.1,5.3,1
S5553,15,83.0,67.5,77.2,3.6,1
S5554,15,55.4,55.0,81.2,8.4,1
S5555,18,71.8,65.9,65.0,5.3,1
S5556,17,72.7,56.0,65.7,0.0,0
S5557,16,55.7,83.5,55.8,5.7,1
S5558,16,79.7,59.1,58.5,4.3,1
S5559,16,16.4,90.8,60.1,4.9,1
S5560,15,41.7,62.9,82.3,4.3,1
S5561,16,46.3,55.0,64.1,6.6,0
S5562,15,47.7,45.4,49.1,7.2,0
S5563,15,65.0,37.8,68.1,5.6,0
S5564,18,64.4,44.1,74.9,4.3,1
S5565,16,65.9,45.7,64.7,4.9,1
S5566,16,68.9,63.5,82.6,5.0,1
S5567,17,45.7,50.6,74.3,3.4,1
S5568,18,41.7,60.6,52.4,6.2,0
S5569,17,65.9,75.9,58.4,5.9,0
S5570,18,50.5,56.8,67.7,8.1,0
S5571,16,36.4,87.1,45.0,7.5,1
S5572,15,74.6,41.5,69.0,3.6,1
S5573,15,80.9,55.9,43.9,6.6,1
S5574,15,83.4,50.4,77.3,3.1,1
S5575,15,62.8,71.1,75.9,6.4,1
S5576,15,69.4,26.6,71.1,4.0,1
S5577,17,80.5,37.8,56.9,3.0,0
S5578,18,50.4,56.5,67.0,5.6,0
S5579,16,76.7,79.7,58.8,0.0,1
S5580,17,64.1,61.2,52.6,1.5,1
S5581,18,73.7,39.1,60.9,4.6,1
S5582,15,62.8,41.2,73.4,5.2,1
S5583,18,79.4,81.4,65.5,4.3,1
S5584,18,63.4,49.3,82.4,1.8,1
S5585,15,37.7,44.8,74.2,3.4,1
S5586,15,81.8,78.7,72.9,5.8,1
S5587,15,45.8,72.2,45.7,6.2,1
S5588,16,78.8,75.8,61.6,5.0,1
S5589,15,58.6,44.7,52.2,7.3,1
S5590,16,77.6,36.6,62.8,5.8,0
S5591,15,77.0,59.9,56.7,3.5,1
S5592,16,66.5,62.7,60.5,4.4,1
S5593,18,67.6,63.1,77.7,2.2,0
S5594,17,66.3,78.7,70.7,4.8,1
S5595,18,29.8,33.7,77.1,7.2,0
S5596,18,61.8,70.0,45.8,6.4,1
S5597,15,43.3,42.6,65.7,7.8,0
S5598,16,62.6,70.0,76.6,4.4,1
S5599,17,42.9,51.4,83.1,7.7,1
S5600,15,42.2,46.6,46.4,4.6,1
S5601,15,84.1,49.5,60.8,7.9,1
S5602,15,76.0,37.8,77.4,5.0,1
S5603,18,59.9,58.6,62.7,6.4,0
S5604,16,62.8,47.2,54.1,8.0,1
S5605,16,56.3,69.0,46.4,4.6,1
S5606,17,68.5,67.0,53.6,5.4,1
S5607,16,49.9,81.6,44.7,7.6,0
S5608,16,74.9,63.1,65.7,4.7,1
S5609,15,56.2,65.3,75.8,2.4,1
S5610,15,53.7,77.6,49.9,9.3,0
S5611,18,60.3,49.2,68.1,4.1,1
S5612,15,51.1,37.2,75.1,5.3,1
S5613,15,64.9,60.8,65.0,7.3,1
S5614,15,51.9,38.1,45.7,3.8,0
S5615,15,67.0,92.4,69.6,3.0,1
S5616,18,78.2,78.4,64.3,5.5,1
S5617,15,49.2,88.3,63.1,1.4,1
S5618,17,58.0,58.9,58.4,4.4,1
S5619,17,66.9,65.7,66.0,5.5,1
S5620,17,53.5,51.6,71.1,4.5,1
S5621,17,67.0,70.4,93.7,1.9,1
S5622,15,68.3,41.0,66.3,8.2,1
S5623,17,76.2,22.4,83.1,5.2,1
S5624,15,50.9,46.9,69.3,7.9,0
S5625,18,45.9,37.6,63.8,4.5,1
S5626,17,55.4,78.7,66.8,3.2,1
S5627,16,45.5,83.4,50.3,5.5,1
S5628,17,68.5,38.4,68.7,4.6,1
S5629,17,42.6,76.1,41.1,2.6,0
S5630,15,95.0,71.3,54.6,7.9,1
S5631,17,79.4,36.0,66.3,3.8,1
S5632,16,60.2,52.5,79.3,1.3,1
S5633,15,73.0,49.9,82.2,7.7,1
S5634,15,35.4,68.5,62.2,4.0,0
S5635,18,97.9,40.8,66.9,3.8,1
S5636,18,51.1,56.6,76.8,1.5,1
S5637,17,58.2,48.4,49.0,8.5,0
S5638,18,32.2,64.6,69.9,2.4,1
S5639,18,67.3,55.0,55.1,5.1,1
S5640,18,43.4,50.5,62.9,6.8,1
S5641,15,61.5,55.0,59.5,5.8,1
S5642,15,51.8,86.5,70.2,4.9,1
S5643,15,43.8,52.2,71.6,1.6,1
S5644,18,47.9,43.4,75.7,3.4,1
S5645,15,63.4,66.2,69.2,5.4,0
